,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
10,11333.085032043637,11626.525102760732,12029.427188816037,12174.435598636683,12208.0285255603,12447.588232983044,12592.500659045025,12515.766067529708,13073.771609773592,13629.794038675887,14059.013143591808,14135.512075370638,13738.40113604037,14267.579741647913,14304.678966162113,14790.712222600727,13526.22081443869,13482.852082841016,13353.581269284203,14174.469723531045,14888.389482159384,14114.372530540957,15421.144502762541,14315.40833642716,14694.700290321001,15745.532622348583,16190.022369539842,16723.901543053835,11256.371148401146
11,11376.87013652783,11605.501240084202,12034.912134032074,12181.295535737128,12180.263022126113,12490.612966803217,12604.326288764138,12562.87995430303,13046.412998686243,13611.441614505064,14030.241957723101,14185.726878163532,13760.44354652015,14354.123772304998,14367.535489745676,14811.917285795344,13565.972598415907,13487.303749539256,13325.355358003046,14166.93517149936,14888.14413904467,14067.86824041042,15445.366748886268,14296.48225591328,14634.111215519235,15723.89379185688,16249.622943506041,16721.684080895368,11204.500850058175
12,11361.231549233024,11576.333429172422,11995.736675210073,12131.668826443949,12197.230237860285,12445.78226544744,12636.948775674686,12559.380269074776,13041.151697177871,13696.537585445762,14018.782321631077,14167.396361776577,13713.230031925224,14305.188851589592,14344.755543610367,14815.430126849267,13550.789964278787,13510.127543824681,13314.118265531622,14196.629847870234,14925.087289258212,14119.662496906403,15430.04166378748,14340.03043804539,14641.193157099457,15717.34671533707,16258.494223135913,16659.476045827003,11144.064141858098
13,11381.274829445376,11551.66430389429,11990.07350485237,12099.495452226196,12201.302116099501,12449.320221152933,12664.402733869381,12583.526582314544,13044.93619230827,13664.360688126972,14096.136560464563,14118.186362101596,13660.260685966574,14326.342013812631,14335.639437156307,14827.126313276487,13566.925541217595,13506.863371497737,13343.840638075035,14264.65231292603,14940.444921394566,14037.736402437276,15386.95327306675,14303.1418428281,14602.092590032558,15713.916582312375,16342.075194182822,16731.093673332594,11192.377948326475
14,11357.53507421264,11562.88958400533,12011.375809514615,12140.18249734632,12206.439713042666,12439.92929841685,12599.327034948452,12603.994378841404,13053.925488321333,13653.3139212423,14123.064501948518,14216.943153821823,13609.546847584683,14342.502384079748,14354.44980846863,14796.981648735944,13588.031504234601,13555.254450739229,13370.546144645943,14228.69185695711,14937.94531548691,14116.570577110067,15410.654993314865,14304.305018479638,14607.403862021896,15711.966944214739,16370.938555069662,16806.225807831466,11237.224873960073
15,11371.74348786751,11562.967183834711,11996.387355314848,12102.296676298036,12161.21562077644,12451.131356127626,12574.316684585065,12605.4766081284,13045.048970231413,13645.960695816479,14107.137088923739,14172.879893861109,13613.817014053444,14346.0340793724,14390.40520170855,14812.04027437728,13551.35911792367,13531.336626524626,13371.555751532893,14297.396680505375,14975.030627860477,14127.605737190359,15419.667600489774,14293.329806181067,14603.91607036768,15669.77406175312,16288.85444816289,16760.430070725197,11292.509448195942
16,11365.749709984739,11584.368770276467,11997.371586089936,12117.38884828046,12225.812865728465,12419.88768999416,12553.030321055461,12632.985225309885,13087.23803074037,13622.260604786701,14083.961162407359,14169.213013575709,13630.220739293212,14382.791497223709,14391.845445974006,14815.148129639043,13537.273825814531,13572.852381413997,13361.742580023873,14264.730245818002,14899.361818134565,14107.211805745757,15449.306789618224,14228.267990364646,14572.983033685963,15691.278219453476,16301.692666284112,16706.891378370954,11293.409679706107
17,11385.658590393621,11590.758060869714,12039.338158369605,12082.33260017888,12212.782890826857,12376.944613800299,12573.558268101675,12622.88836072822,13066.044283352754,13686.309606235814,14101.450092879155,14185.095637959475,13680.572294219011,14379.271152436073,14371.16764792811,14848.284449321107,13525.11755763144,13515.597678635877,13353.87296081444,14236.88464267134,14892.315667217721,14141.567342189188,15460.724644476335,14232.318721317615,14556.857747399219,15691.70976029082,16266.409750345634,16713.221918612817,11277.12106695233
18,11428.937422643789,11578.01345172341,12080.578433375204,12087.698310704094,12192.909894454087,12366.796536994922,12591.042198941339,12597.660637055302,13064.458360758235,13698.565189139474,14075.536033368542,14199.830599993642,13651.848390507012,14332.324721100053,14354.923145987548,14866.496971681214,13489.801181942867,13469.882777144194,13288.870102931818,14236.664381969562,14858.768111192427,14122.930702010999,15417.042635164991,14279.046864537891,14551.787407805357,15689.325654456758,16223.040861474825,16775.399531179184,11296.037010131211
19,11416.930619098861,11590.600786396159,12064.408280221329,12099.572275221848,12169.899725265104,12377.508481458768,12565.93769176107,12576.380160562681,13028.927678992362,13678.534985032955,14068.203694905049,14175.334313802314,13626.379689645239,14412.902138084628,14400.108122341397,14839.677786921537,13477.68844804125,13476.626312828756,13325.033703834737,14259.993251753296,14881.837923736706,14135.381493606215,15404.357934327836,14250.372165768074,14507.62525967726,15629.776571893055,16224.671472691412,16724.06015279448,11276.657775981235
20,11365.347816076264,11632.05299805466,12000.820235317744,12081.94132599807,12114.959205585898,12367.993283654647,12537.768149965259,12619.919539547567,13055.540262713015,13632.866942171484,14040.426226272959,14192.486526317032,13621.896776467212,14367.239488204697,14371.905072874892,14822.087047895022,13493.36837524171,13447.83060651845,13265.805547368072,14259.318833600697,14890.5400156558,14143.20695304553,15413.945306704345,14295.106903096037,14509.302630908622,15573.365363815947,16197.871239179443,16699.4720537473,11260.589232837874
21,11341.779223555293,11677.802029394443,12025.36779127268,12054.062193040372,12087.824830075766,12336.186813068614,12492.49970732697,12602.111113742367,13027.134084605119,13579.077632330233,14050.927015148029,14100.887236619137,13623.584014258635,14399.815897992436,14346.205300883683,14795.309492755987,13515.50847522275,13416.310079321458,13224.739119009295,14289.780051516707,14881.647005417914,14158.811451561878,15412.282066536916,14190.118738091747,14419.818219002971,15523.295021131027,16140.03576212063,16741.650318959808,11271.061330217948
22,11310.965537504171,11697.054371708375,12022.424205210677,12077.703557593102,12096.247769356338,12307.183484610905,12514.440671231403,12632.614663535227,13030.019014703028,13565.706840352506,14061.301814477956,14071.389334809597,13685.56359076491,14373.960457847756,14395.0814275364,14773.419019782512,13543.589252095071,13433.36565979859,13281.370327937828,14374.427404276536,14919.24237206775,14159.947593572368,15396.570906991103,14190.714813518127,14402.628563585602,15580.777407079158,16160.03416652185,16719.488898310003,11268.555340886562
23,11277.680802043415,11696.03317159639,11969.849080428714,12089.35101802793,12065.299186618184,12266.15201389353,12449.057159626333,12631.160763519416,13047.167317729238,13518.907391679217,14052.021219136366,14063.636651194784,13717.578685344877,14287.247286424272,14395.070863242534,14798.32988376059,13590.16789905294,13442.743302610259,13266.331113258373,14400.399458037939,14987.033257847634,14165.174529939148,15417.036177702625,14228.744632870068,14417.750238221888,15545.852083101505,16112.312857292602,16677.756113403473,11252.933787645996
24,11270.775437323833,11696.263793528751,11984.698026774613,12197.266605477515,12055.928779737851,12265.758877158078,12393.933462593646,12609.765631711934,13043.226417413563,13500.390999701636,14041.90407942823,14078.767130714636,13717.147895798516,14374.584699903644,14363.947913282536,14817.167367414764,13576.73274978205,13462.150552664894,13261.26302112639,14436.732703619844,14973.062905546403,14197.70596010067,15520.42393260748,14207.375075577938,14388.885783164495,15514.26041253344,16108.475704214206,16623.02093971448,11243.200111823795
25,11210.834084308857,11663.170767278729,12023.763830092048,12154.166231845951,12066.663853440414,12261.495992291904,12436.934546499588,12622.588266793313,12996.028273180365,13509.041022257568,14033.20379980349,14044.869161105667,13721.729732746147,14373.547285422186,14301.494610870366,14804.918020201394,13583.101035102714,13456.504066856123,13261.255265003836,14517.447689107656,14964.84174941298,14187.558083238651,15533.61518645082,14227.320251776016,14406.183184766629,15517.879658776208,16042.840415695566,16599.997566907135,11283.166377440746
26,11178.891186089839,11659.831778369997,12018.543186863426,12161.976470812031,12115.118347969752,12240.486474068475,12415.837592069383,12601.573022600525,12960.492195432716,13468.890399779506,14087.242403358121,13974.724619802693,13717.629936217703,14355.396064370016,14333.937267324403,14789.879721453652,13531.151928897907,13440.889114629777,13250.509385800799,14452.097625758666,14998.816428758257,14204.278665621592,15537.530598693327,14223.792405996215,14408.141072084416,15572.485090433058,16061.132515711119,16571.943875310506,11255.84402010563
27,11165.053742501863,11656.337874350578,12059.404149518075,12174.211959710168,12097.93996661092,12208.98577118316,12463.154278698561,12628.066020345896,12993.121260012638,13522.769407233098,14065.052101995405,13951.83531076,13724.280830422114,14322.3974268159,14338.220594106311,14775.628243238605,13503.71416057135,13450.193748151787,13216.220446838777,14458.65606788386,14981.121336446608,14213.598595405294,15501.256616989283,14250.746482584533,14355.29642550029,15578.683675585358,16074.424757841105,16546.05150327314,11272.713437920438
28,11223.015718574836,11675.02324294077,12095.801510979802,12199.699845846206,12132.242470462224,12169.582835745328,12462.199213675072,12646.54882784333,13004.3669087309,13516.34112172526,14058.377481515625,14001.80939174658,13685.693418916942,14402.750643140509,14290.932134871799,14762.745833912388,13555.765134050906,13382.568352227216,13245.011705356888,14499.077647654902,14950.1745618353,14187.637847301507,15481.125488817805,14265.169475962832,14377.365580660164,15531.03666865008,16132.414927386055,16518.250719864827,11216.825549999789
29,11223.763806861103,11693.176680452198,12082.772574772169,12176.199596704977,12128.063455944153,12172.919599260937,12476.224346199482,12616.348580394973,13014.888324039597,13560.643739055264,14027.174048281811,14018.339985325078,13686.287296499902,14353.573463234092,14290.841736967115,14801.060520956427,13532.247271086304,13413.187453082124,13237.827087560285,14501.178277866713,14975.595468331268,14171.412166337177,15528.624841478435,14288.661516006408,14385.620199582816,15540.470642916158,16094.666096139934,16544.296788240095,11190.281308685886
