Date,BCOMTR,LBUSTRUU,LC07TRUU,LD01TRUU,LG30TRUU,LMBITR,LT01TRUU,LUICTRUU,LULCTRUU,M1CXBRU,M1USMVOL,M2US000$,M2USEV,M2USRWGT,M2USSNQ,MID,MXEA,MXEF,MXUSMVOL,MXWD,MXWOUIM,NDDUE15X,NDDUJN,NDDUNA,NDDUPXJ,NDDUUK,NDDUUS,NDDUWXUS,NDUEEGF,RU10GRTR,RU10VATR,RU20GRTR,RU20INTR,RU20VATR,RUMCINTR,RUMRINTR,RUTPINTR,S5COND,S5CONS,S5ENRS,S5FINL,S5HLTH,S5INDU,S5INFT,S5MATR,S5TELS,S5UTIL,SPX,SPXT
5/21/18,186.9026,1991,530.5042,1558.98,1285.7185,1154.2606,256.17,2607.45,3802.56,1272.96,3372.53,2630.41,1506.07,2699.07,3966.12,1962.48,2048.58,1136.49,2474.18,517.72,947.07,6752.375,6666.561,7698.795,6448.336,6805.149,7218.281,6175.919,514.426,1385.674,1548.189,7238.09,8091.02,12183.63,14008.54,2657.691,7198.8,838.85,509.32,579.4,466.52,962.87,641.62,1216.7,376.6,146.91,248.47,2733.01,5369.19
5/22/18,187.8264,1991.1,530.6187,1559.18,1287.8853,1154.2569,256.19,2607.95,3803.15,1276.63,3356.96,2619.37,1503.54,2688.7,3951.39,1948.81,2053.91,1142.05,2462.66,517.6,949.64,6787.116,6665.825,7676.17,6442.597,6828.435,7194.13,6193.94,516.977,1378.813,1545.507,7164.572,8030.761,12129.57,13945.98,2644.369,7177.169,834.8319,508.14,571.99,469.29,960.21,633.61,1213.53,373.17,147.12,249.44,2724.44,5352.45
5/23/18,188.154,1997.45,532.1392,1560.97,1286.3731,1156.0516,256.49,2614.34,3821.41,1262.53,3374.67,2630.6,1502.55,2694.27,3969.98,1950.53,2029.27,1133.1,2475.62,515.86,939.07,6669.355,6674.749,7696.548,6373.049,6711.699,7218.511,6121.231,512.95,1387.351,1545.039,7179.37,8042.651,12139.69,13972.51,2653.574,7202.587,841.1861,510.59,571.98,466.48,963.43,632.68,1223.92,372.49,146.49,251.68,2733.29,5369.99
5/24/18,188.0383,2000.66,532.9621,1561.48,1287.9565,1156.6785,256.59,2616.61,3838.16,1259.36,3374.29,2629.03,1501.1,2694.1,3966.62,1951.55,2023.03,1135.06,2475.3,514.86,936.59,6650.677,6647.6,7680.949,6397.41,6666.963,7204.235,6103.064,513.96,1387.471,1539.204,7186.31,8046.197,12137.98,13971.12,2655.936,7185.325,842.9164,509.88,562.44,463.17,960.21,636.47,1222.43,370.91,147.36,253.58,2727.76,5359.32
5/25/18,186.8314,2005.31,534.075,1562.34,1286.6226,1158.2012,256.78,2620.79,3853.83,1253.73,3373.32,2622.44,1495.74,2691.84,3955.24,1946.87,2014.52,1136.62,2474.42,513.45,932.36,6615.851,6619.875,7660.493,6384.501,6645.228,7187.657,6075.111,514.855,1386.82,1533.293,7187.396,8039.895,12115.92,13933.95,2652.275,7172.056,844.4909,510.53,547.77,461.21,958.6,635.28,1222.42,369.02,146.49,254.63,2721.33,5347.31
5/29/18,185.5502,2021.93,537.887,1567.02,1281.603,1162.8483,257.6,2636.34,3900.03,1234.27,3350.54,2587.96,1477.92,2665.5,3915.33,1939.24,1982.09,1126.25,2457.64,506.99,917.57,6440.941,6612.025,7574.354,6352.758,6540.569,7107.506,5981.093,510.242,1376.374,1511.278,7181.042,8023.712,12076.36,13814.49,2648.115,7088.658,837.7731,509.62,546.01,445.67,948.4,624.9,1214.37,362.49,145.66,254.74,2689.86,5285.7
5/30/18,186.4725,2014,536.0087,1564.26,1282.352,1162.7415,257.16,2627.16,3872.35,1236.55,3391.56,2623.42,1494.01,2698.77,3966.73,1967.96,1981.98,1112.75,2487.49,509.96,919.03,6489.117,6511.716,7673.555,6315.347,6591.591,7198.136,5992.28,504.161,1391.008,1534.291,7287.212,8144.48,12261.71,13989.49,2681.606,7179.834,844.7461,516.33,563.01,454.32,961.44,632.69,1223.17,366.39,146.78,256.69,2724.01,5353.76
5/31/18,186.4731,2015.76,536.3648,1564.12,1282.5434,1163.597,257.19,2628.09,3882.39,1239.28,3365.62,2598.28,1484.37,2675.14,3936.07,1946.43,1986.17,1120.71,2467.73,508.77,920.86,6474.59,6572.29,7622.658,6356.738,6601.58,7149.828,6002.337,507.849,1383.894,1521.233,7232.503,8075.179,12143.72,13865.63,2674.706,7137.47,840.7598,508.01,558.35,450.24,951.46,623.49,1223.45,363.22,144.87,256.98,2705.27,5318.1
6/1/18,185.9414,2008.58,534.6239,1562.41,1281.8031,1162.6529,256.93,2621.36,3856.24,1242.56,3384,2638.45,1503.01,2693.96,3979.54,1958.33,1992.4,1130.22,2480.94,512.77,923.25,6542.62,6521.38,7702.519,6326.857,6632.538,7229.166,6019.545,512.222,1401.36,1533.965,7306.561,8146.412,12231.65,13985.59,2698.308,7218.58,846.5786,507.88,561.37,455.23,962.68,630.67,1247.55,368.82,145.23,253.02,2734.62,5376.29
6/4/18,183.8687,2004.95,533.8618,1561.7,1285.052,1162.6598,256.77,2618.73,3843.65,1253.08,3400.76,2657.38,1509.18,2704.93,4003.58,1968.2,2009.94,1146.74,2493.09,516.38,931,6582.301,6611.603,7736.709,6422.114,6668.394,7262.12,6069.549,519.767,1411.8,1536.836,7319.535,8173.257,12292.74,14053.04,2702.824,7253.292,856.1841,512.06,556.21,456.53,966.33,629.84,1257.42,370.91,145.08,250.88,2746.87,5400.5
6/5/18,184.4248,2006.3,534.2403,1562.32,1285.9132,1162.7609,256.88,2620.55,3845.06,1248.26,3398.44,2669.09,1511.96,2706.23,4007.65,1974.34,2000.91,1144.44,2491.35,515.72,927.37,6547.922,6605.034,7742.541,6385.132,6626.316,7268.812,6043.802,518.772,1416.215,1534.904,7385.599,8229.057,12346.55,14086.04,2728.673,7257.386,861.0901,509.59,554.3,454.6,964.88,630.93,1262.82,373.73,145.81,249.25,2748.8,5404.62
6/6/18,184.5775,2000.33,532.8328,1561.53,1287.4557,1162.2718,256.75,2615.62,3817.49,1257.4,3417.74,2695.22,1524.75,2723.52,4044.25,1989.56,2014.79,1150.17,2505.4,519.75,934.12,6607.895,6605.404,7811.615,6443.263,6689.496,7332.48,6088.506,521.397,1427.882,1548.89,7443.223,8285.186,12417.22,14190.02,2744.567,7323.711,869.7693,510.31,557.43,462.98,976.2,636.59,1269.56,380.7,148.01,243.95,2772.35,5451.09
6/7/18,185.1635,2004.65,533.8632,1562.19,1288.6956,1162.262,256.84,2619.08,3839.86,1260.76,3419.72,2673.07,1527.96,2725.58,4039.93,1990.78,2021.08,1149.68,2506.37,519.9,936.36,6625.943,6654.643,7803.655,6464.711,6688.121,7326.172,6105.449,521.405,1421.707,1554.38,7373.106,8245.308,12421.55,14174.7,2729.284,7320.511,871.2962,513.42,566.26,463.97,975.49,637.9,1255.77,378.65,149.81,245.01,2770.37,5448.18
6/8/18,185.0296,2004.07,533.7068,1562.26,1286.9447,1162.282,256.91,2618.49,3833.04,1255.17,3437.61,2681.46,1530.68,2738.95,4051.91,2000.67,2010.49,1135.39,2519.4,519.15,932.19,6572.928,6661.16,7828.047,6401.826,6660.482,7349.789,6077.056,514.968,1426.584,1559.298,7410.625,8269.365,12427.87,14239.65,2731.714,7341.086,873.5126,520.11,565.02,465.17,982.33,640.62,1256.13,379.64,150.11,244.98,2779.03,5465.42
6/11/18,184.383,2002.02,533.2456,1561.82,1288.1548,1162.7132,256.79,2616.81,3824.99,1262.59,3434.18,2678.74,1534.44,2740.32,4046.04,2000.9,2023.54,1139.46,2516.87,520.76,937.6,6655.71,6647.522,7836.51,6416.234,6702.943,7357.678,6114.387,516.828,1428.602,1560.136,7434.886,8280.241,12417.07,14260.95,2729.793,7347.012,876.4838,524.12,567.05,463.87,983.31,641.6,1255.99,380,151.11,244.16,2782,5471.29
6/12/18,184.9101,2002.64,533.341,1561.85,1287.0796,1162.1349,256.76,2616.92,3828.46,1260.9,3441.65,2686.6,1532.74,2749,4051.75,2003.97,2019.42,1140.64,2522.18,521.07,936.33,6646.798,6645.58,7852.368,6411.928,6653.815,7372.61,6104.094,517.383,1434.755,1559.294,7505.614,8318.195,12405.45,14322,2737.649,7355.365,880.8995,525.07,562.79,462.33,983.02,641.14,1263.31,380.57,150.8,247.3,2786.85,5481.07
6/13/18,185.0634,2000.53,532.8376,1560.84,1286.9454,1160.8466,256.61,2614.33,3824.69,1260.95,3426.28,2686.56,1526.66,2734.47,4029.58,1991.4,2019.46,1135.68,2510.9,519.7,936.32,6650.018,6664.986,7823.003,6358.805,6659.113,7343.299,6104.8,515.248,1429.524,1551.922,7489.281,8289.931,12346.15,14239.14,2739.888,7329.454,882.0835,523.19,560.5,460.8,982.76,635.9,1260.43,376.45,144.03,246.63,2775.63,5459.21
6/14/18,183.527,2004.46,533.7987,1561.37,1285.8102,1161.1283,256.66,2617.45,3843.21,1258.55,3438.14,2697.72,1526.32,2743.56,4034.88,1995.7,2015.24,1125.71,2518.51,519.54,934.4,6653.335,6609.418,7844.325,6294.618,6698.315,7364.717,6093.467,510.828,1437.903,1551.001,7547.631,8332.71,12373.02,14283.5,2748.833,7349.271,891.0076,523.2,559.3,456.5,987.36,633.36,1268.1,376.8,145.44,249.52,2782.49,5474.37
6/15/18,180.4233,2006.59,534.2451,1561.92,1283.9532,1161.8015,256.77,2619.2,3849.03,1247.74,3448.63,2690.62,1523.73,2750.08,4041.91,1992.37,2000.09,1113.76,2526.08,517.21,926.37,6589.823,6624.727,7832.967,6294.684,6560.646,7358.824,6044.801,505.447,1437.048,1549.349,7549.593,8328.878,12357.17,14274.8,2752.823,7342.686,893.1089,530.12,547.51,456.35,989.86,631.75,1262.42,374.44,147.15,251.23,2779.66,5469.37
6/18/18,180.2953,2005.97,534.0028,1562.28,1281.4126,1162.1019,256.82,2618.96,3838.06,1239.4,3436.08,2692.54,1519.26,2743.65,4029.38,1995.18,1983.86,1105.98,2516.83,514.99,920.11,6522.136,6558.974,7820.735,6276.12,6537.694,7345.413,6002.059,501.961,1436.266,1544.9,7588.631,8371.415,12419.38,14287.03,2775.124,7323.568,891.3893,522.29,553.66,456.02,980.1,629.34,1265.73,373.45,144.25,252.11,2773.75,5457.83
6/19/18,178.1473,2008.53,534.4697,1562.59,1277.5346,1163.1437,256.91,2620.66,3840.27,1225.61,3432.33,2675.12,1510.76,2734.87,4013.74,1991.39,1962.15,1085.03,2514.06,510.78,909.87,6443.637,6498.315,7786.428,6190.561,6480.221,7315.449,5936.938,492.509,1428.014,1541.476,7580.842,8376.583,12450.34,14221.84,2773.545,7294.934,890.0855,525,552.17,454.49,982.47,615.87,1256.65,366.67,146.3,254.78,2762.59,5436.13
6/20/18,178.5685,2005.24,533.8388,1562.22,1280.8031,1162.9762,256.85,2617.76,3820.94,1231.27,3429.1,2688.83,1513,2738.98,4008.54,2001.79,1971.25,1093.26,2511.69,512.58,914.05,6469.314,6520.344,7802.674,6264.828,6500.683,7329.344,5965.006,496.326,1433.306,1542.134,7644.081,8443.708,12545.46,14276.7,2800.518,7305.938,894.3231,525.57,554.52,453.08,984.48,615.98,1260.84,365.24,144.88,254.78,2767.32,5445.43
6/21/18,177.84,2006.86,534.2689,1562.64,1282.0593,1163.2042,256.96,2618.73,3814.53,1226.6,3419.37,2665.39,1502.37,2725.74,3979.45,1987.34,1963.99,1080.19,2504.29,509.34,910.47,6420.669,6524.638,7751.383,6277.439,6482.781,7281.26,5942.13,490.426,1423.164,1532.917,7546.498,8354.719,12445.04,14173.18,2767.193,7259.973,888.0151,525.95,543.84,452.23,979.24,608.67,1250.71,361.61,144.62,255.63,2749.76,5411.4
6/22/18,179.7035,2006.38,534.2598,1562.55,1284.6442,1163.0357,256.96,2618.19,3812.61,1236.27,3435.01,2647.78,1502.39,2734.55,3984.31,1989.61,1980.44,1088,2515.63,511.68,917.63,6498.58,6500.334,7766.871,6306.725,6600.374,7294.397,5990.389,493.981,1421.648,1540.75,7498.093,8338.297,12483.36,14186.68,2779.665,7275.729,886.8074,530.4,555.82,449.85,983.37,610.32,1245.94,366.59,146.39,257.51,2754.88,5421.63
6/25/18,177.369,2008.59,534.6962,1563.4,1283.178,1163.63,257.1,2620.55,3814.55,1220,3418.19,2586.2,1480.43,2713.68,3931.6,1960.9,1953.62,1071.06,2503.31,504.49,905.54,6401.423,6457.767,7657.885,6251.598,6450.887,7192.283,5908.725,486.95,1395.61,1525.226,7338.626,8199.494,12333.99,13997.59,2741.239,7170.156,867.5188,532.75,543.6,445.2,974.48,602.73,1217.55,361.24,146.28,261.76,2717.07,5347.23
6/26/18,178.1104,2008.64,534.6553,1563.39,1281.2922,1163.6511,257.09,2620.58,3814.98,1219.74,3416.38,2598.18,1482.96,2713.54,3935.92,1965.11,1952.31,1067.75,2501.98,504.91,905.35,6390.234,6454.646,7676.89,6251.388,6459.728,7208.476,5908.492,485.558,1400.715,1526.783,7401.006,8254.206,12393.67,14019.06,2765.147,7189.113,873.4599,530.37,551.2,443.56,971.72,604.7,1223.34,362.55,145.66,261.73,2723.06,5359.01
6/27/18,179.3836,2014.46,535.9792,1564.52,1278.5197,1164.166,257.28,2625.53,3841.23,1218.27,3390.36,2562.28,1471.07,2690.61,3897.16,1942.81,1950.22,1052.12,2482.93,501.47,904.01,6393.761,6422.855,7612.307,6216.145,6490.423,7144.745,5903.838,478.527,1383.575,1517.743,7246.819,8115.495,12235.68,13866.54,2711.163,7129.273,862.2227,528.97,558.58,437.95,962.74,599.95,1205.57,361.23,145.71,263.26,2699.63,5312.89
6/28/18,178.6685,2012.55,535.3898,1564.16,1274.3171,1164.1695,257.22,2623.28,3832.34,1211.64,3417.48,2590.76,1472.51,2703.51,3924.88,1950.37,1938.95,1046.71,2501.91,501.88,898.81,6324.95,6415.333,7656.981,6230.511,6465.803,7189.341,5873.831,476.343,1395.13,1524.639,7289.381,8141.856,12243.34,13941.75,2713.893,7177.929,868.7715,529.85,557.93,441.71,964.33,600.89,1218.54,362.82,149.05,263.22,2716.31,5346.44
6/29/18,179.9539,2013.28,535.5869,1564.24,1276.7616,1164.5902,257.22,2624.13,3836.27,1224.49,3419.94,2594.67,1468.84,2706.38,3934.25,1951.67,1958.64,1069.52,2503.48,505.2,908.29,6438.745,6406.745,7669.786,6253.045,6537.925,7195.706,5936.474,486.749,1397.219,1525.001,7289.091,8133.043,12217.26,13961.34,2709.4,7182.557,870.2278,529.08,561.54,441.15,965.78,602.1,1218.64,363.65,148.12,263.3,2718.37,5350.83
7/2/18,176.5252,2011.54,535.0968,1563.68,1273.0131,1164.9084,257.16,2622.29,3833.18,1207.55,3427.65,2606.97,1472.45,2710.4,3937.41,1953.65,1930.13,1059.32,2509.08,503.1,895.72,6356.944,6283.346,7691.083,6197.577,6424.813,7218.126,5856.044,482.157,1405.379,1525.441,7359.327,8192.887,12279.15,13980.54,2737.256,7209.149,871.6456,526.29,552.86,444.07,969.31,603.27,1230.67,361.98,148.46,265.39,2726.71,5367.49
7/3/18,176.9359,2014.98,535.9914,1564.55,1276.3164,1165.2288,257.25,2626.06,3853.23,1216.06,3428.16,2584.56,1464.1,2708.14,3928,1957.35,1946.26,1057.7,2509.45,503,901.99,6438.319,6289.333,7655.602,6225.562,6487.117,7182.939,5900.749,481.48,1394.343,1523.589,7381.868,8219.624,12321.71,13972.84,2746.967,7165.274,866.4457,527.29,556.84,439.39,971.33,601.02,1213.8,360.8,150.19,266.06,2713.22,5340.93
7/5/18,176.1423,2015.82,536.285,1564.27,1279.8605,1165.4919,257.16,2626.78,3866.61,1219.88,3456.81,2603.44,1476.96,2730.73,3961.72,1974.4,1954.39,1054.35,2530.11,505.84,904.78,6511.214,6237.435,7719.93,6230.578,6520.481,7246.032,5924.303,480.692,1408.683,1534.545,7468.21,8314.302,12461.42,14088.47,2777.438,7229.061,871.2923,534.97,555.97,440.41,981.5,604.07,1231.58,364.28,150.79,267.74,2736.61,5388.28
7/6/18,177.5471,2018.09,536.9293,1564.97,1283.3235,1166.173,257.26,2629.14,3878.5,1229.7,3474.03,2626.98,1487.83,2749.13,3995.99,1989.49,1969.61,1059.97,2542.53,509.9,912.06,6557.271,6301.364,7787.422,6286.06,6557.091,7308.831,5971.653,483.309,1424.006,1544.667,7542.96,8386.536,12552.96,14207.39,2792.918,7292.912,878.012,536.62,559.67,442.61,995.69,606.4,1246.81,366.01,151.33,269.71,2759.82,5434.36
7/9/18,177.4134,2016.53,536.7522,1564.93,1287.2867,1166.7591,257.21,2628.64,3879.82,1238.83,3477.33,2657.52,1507.54,2762.87,4027.61,2009.15,1984.2,1075.74,2544.18,514.48,918.8,6592.271,6357.727,7856.754,6355.534,6612.065,7375.122,6015.12,490.966,1437.363,1558.144,7580.786,8438.952,12647.21,14313.56,2806.779,7363.498,888.2688,534.07,567.93,452.89,1002.19,617.36,1256.99,369.46,149.18,261.28,2784.17,5483.89
7/10/18,176.6693,2015.85,536.6298,1564.51,1287.5391,1166.7487,257.11,2628.12,3883.93,1239.47,3496.37,2664.84,1511.39,2771.32,4043.94,2008.12,1984.43,1076.19,2557.96,515.52,919.27,6600.034,6350.7,7883.45,6340.926,6615.751,7399.819,6018.024,491.37,1441.275,1563.703,7533.694,8394.705,12593.35,14329.48,2784.955,7392.621,890.2608,540.78,572.13,451.21,1006.33,619.48,1259.94,372.55,150.87,263.83,2793.84,5503.05
7/11/18,171.9034,2018.8,537.2706,1565.2,1285.9929,1167.852,257.19,2630.85,3893.74,1225.56,3488.77,2650.14,1490.81,2756.84,4013.26,1991.48,1961.47,1064.72,2552.4,510.92,908.94,6519.712,6296.427,7827.403,6266.219,6522.13,7347.731,5950.124,486.234,1433.964,1549.767,7489.465,8335.546,12489.58,14227.91,2764.641,7341.084,888.2278,538.92,559.84,448.87,998.35,609.47,1253.51,366.27,149.29,266.12,2774.02,5464.01
7/12/18,173.0763,2018.74,537.3153,1565.08,1286.5451,1168.0881,257.15,2630.87,3899.63,1228.44,3512.12,2686.79,1502.66,2771.77,4046.98,1996.73,1966.12,1070.24,2569.38,514.12,911.06,6545.293,6264.872,7895.392,6300.071,6561.79,7412.65,5966.235,488.899,1452.201,1556.665,7551.993,8369.287,12485.54,14313.7,2772.23,7411.345,894.2125,538.35,560.96,449.73,1009.29,616.29,1276,367.07,150.07,266.35,2798.29,5512.36
7/13/18,172.7169,2021.77,538.1248,1565.88,1288.1866,1168.6723,257.25,2634.21,3912.85,1232.11,3513.6,2683.83,1502.48,2774.07,4051.61,1996.35,1972.68,1075.64,2570.45,515.22,913.77,6550.703,6342.562,7902.436,6309.503,6558.464,7419.379,5984.704,491.394,1455.554,1555.775,7542.324,8353.512,12454.27,14316.46,2762.94,7419.757,896.452,541.73,564.08,447.65,1011.6,619.95,1275.7,367.05,148.94,266.51,2801.31,5518.33
7/16/18,170.7091,2019.25,537.5517,1565.66,1289.1996,1168.9942,257.2,2632.79,3900.33,1232.25,3504.15,2685.12,1501.73,2765.43,4034.21,1985.37,1972.35,1070.24,2563.5,514.53,913.88,6568.392,6343.126,7893.068,6295.433,6515.688,7410.441,5983.327,488.988,1450.827,1556.217,7496.421,8311.336,12404.65,14256.35,2746.389,7416.676,898.168,538.96,557.42,455.69,1004.65,617.22,1271.25,364.13,149.64,266.11,2798.43,5512.92
7/17/18,170.6793,2018.7,537.4057,1565.5,1288.4054,1168.983,257.17,2631.97,3896.01,1232.21,3514.57,2698.13,1504.77,2774.48,4059.31,1994.74,1972.64,1070.91,2571.09,515.72,913.85,6575.843,6366.32,7923.169,6247.633,6503.933,7441.816,5982.231,489.324,1460.182,1559.415,7568.579,8354.531,12412.91,14323.29,2753.685,7446.908,899.061,543.17,555.3,456.39,1010.06,619.56,1281.56,368.93,149.1,265.94,2809.55,5534.91
7/18/18,171.2987,2017.98,537.277,1565.87,1288.4594,1169.2173,257.19,2632.09,3890.5,1234.33,3514.96,2706.72,1509.57,2779.3,4068.49,2001.25,1977.74,1068.75,2571.37,516.47,915.41,6601.653,6388.93,7935.453,6261.357,6490.971,7456.111,5993.628,488.486,1462.116,1564.59,7584.093,8377.363,12455.58,14365.05,2756.268,7462.44,898.3474,539.66,555.47,463.37,1010.88,626.54,1280.13,368.99,148.56,264.61,2815.62,5546.86
7/19/18,171.1975,2021.15,538.0233,1566.55,1288.2341,1169.4482,257.31,2634.98,3902.39,1230.27,3516.11,2688.79,1506.1,2780.49,4060.2,2009.05,1970.94,1060.65,2572.03,514.45,912.4,6566.206,6379.728,7908.481,6253.944,6474.661,7428.507,5975.922,484.855,1456.687,1559.786,7624.793,8424.499,12529,14380.7,2771.371,7423.99,896.4459,538.98,555.37,456.69,1005.3,626.09,1275.85,366.75,146.92,267.08,2804.49,5525.51
7/20/18,172.479,2016.27,536.9397,1566.61,1290.7954,1169.5027,257.3,2632.51,3874.86,1238.4,3512.68,2688.88,1500.57,2773.07,4053.49,1998.36,1985.19,1070.07,2569.52,515.89,918.42,6607.438,6427.225,7902.274,6321.744,6520.94,7421.014,6017.002,489.162,1456.479,1556.066,7601.512,8402.265,12501.27,14329.46,2764.295,7421.364,892.426,542.14,553.41,457.59,1003.27,625.4,1276.99,365.25,146.2,265.06,2801.83,5520.5
7/23/18,172.4121,2009.32,535.3439,1566.05,1291.1628,1168.4543,257.16,2627.63,3845.73,1235.61,3507.07,2694.32,1504.39,2771.08,4052.2,1998.01,1980.7,1069.52,2565.42,515.92,916.31,6595.474,6422.498,7913.639,6280.123,6506.468,7433.131,6003.87,488.973,1457.293,1560.027,7608.402,8410.239,12513.68,14334.71,2769.81,7436.333,891.5109,539.29,551.23,463.64,1005.68,621.54,1283.6,363.41,146.16,263.37,2806.98,5530.66
7/24/18,173.3231,2012.33,536.0744,1566.4,1291.8741,1167.9395,257.16,2630.51,3871.75,1244.74,3512.48,2692.81,1506.36,2768.66,4069.94,1983.01,1997.03,1080.38,2569.34,519,923.07,6648.092,6467.197,7944.795,6336.172,6573.226,7464.438,6048.496,493.956,1461.464,1565.671,7491.481,8320.098,12439.31,14261.97,2740.7,7484.743,889.0222,540.23,558.48,465.17,1014.79,624.67,1290,368.12,148.73,264.26,2820.4,5557.37
7/25/18,175.0962,2014.16,536.5807,1566.46,1292.7165,1168.0624,257.17,2632.19,3881.96,1243.17,3540.79,2728.54,1513.57,2790.72,4111.28,1988.56,1992.82,1088.82,2590.04,521.74,921.86,6615.559,6499.989,8015.423,6338.602,6528.241,7532.953,6038.906,497.919,1480.098,1573.554,7547.839,8344.962,12419.1,14381.3,2739.278,7552.85,895.1841,543.77,563.52,466.36,1026.43,633,1309.37,370.98,144.44,264.96,2846.07,5607.99
7/26/18,175.1542,2011.05,535.9722,1566.11,1295.0984,1167.1718,257.06,2630.42,3876.65,1249.41,3544.8,2719.86,1517.98,2801.76,4107.45,1997.44,2002.3,1089.17,2592.98,521.8,926.38,6676,6525.261,7995.69,6318.957,6532.152,7511.131,6068.66,498.138,1465.9,1581.134,7580.45,8395.399,12516.14,14438.72,2758.553,7515.766,890.6781,546.61,569.12,465.79,1024.41,638.34,1287.9,373.23,145.07,267.99,2837.44,5590.99
7/27/18,174.9291,2012.76,536.42,1566.56,1295.9743,1167.2605,257.1,2632.6,3890.22,1254.32,3528.59,2679.12,1510.38,2786.79,4081.45,1975.22,2011.48,1092.36,2581.12,520.73,929.99,6698.128,6567.424,7942.223,6368.172,6557.209,7459.072,6092.889,499.609,1448.946,1576.74,7403.765,8237.285,12337.81,14302.04,2697.28,7468.752,888.2512,547.5,566.22,466.93,1017.08,638.34,1262.27,371.89,147.88,266.89,2818.82,5554.31
7/30/18,176.0775,2011.77,536.215,1567.13,1297.4679,1167.557,257.17,2632.53,3881.3,1254.39,3506.73,2631.9,1512.76,2772.71,4055.08,1966.41,2011.39,1090.14,2564.91,518.93,929.97,6713.821,6535.671,7897.91,6354.92,6569.666,7414.005,6094.483,498.643,1428.132,1579.523,7313.009,8187.126,12339.96,14192.7,2678.816,7426.239,881.2838,547.13,570.98,467.04,1018.07,632.36,1239.79,371.05,150.76,265.3,2802.6,5522.81
7/31/18,176.1132,2013.76,536.7078,1567.26,1297.8874,1167.4161,257.18,2633.97,3893.74,1251.09,3533.6,2643.12,1518.79,2795.99,4082.5,1984.49,2006.06,1087.46,2584.31,519.82,927.5,6715.622,6432.333,7937.715,6374.418,6595.124,7451.539,6082.335,497.442,1438.236,1585.359,7414.404,8274.789,12432.97,14309.17,2707.6,7457.786,885.1493,549.6,569.16,463.85,1028.4,645.78,1243.45,374.38,149.6,268.11,2816.29,5549.96
8/1/18,173.7603,2009.79,535.7255,1567.18,1296.3605,1166.346,257.13,2631.39,3871.05,1247.97,3525.79,2648.23,1518.44,2781.23,4071,1978.25,1999.96,1086.87,2578.62,518.99,925.17,6679.11,6495.777,7929.657,6335.83,6517.23,7444.42,6064.463,497.223,1443.3,1577.015,7416.982,8267.68,12407.17,14241.57,2707.661,7461.912,881.2319,544.76,561.58,463.83,1028.91,637.5,1255.48,370.74,149.49,265.88,2813.36,5544.19
8/2/18,174.3071,2011.59,536.0764,1567.9,1293.6814,1166.2032,257.24,2633.72,3875.16,1235.2,3537.14,2674.01,1527.08,2792.39,4085.77,1994.93,1976.62,1067.42,2586.67,517.54,915.6,6600.482,6458.403,7971.099,6246.144,6408.626,7485.62,6000.503,488.419,1458.669,1578.927,7492.37,8331.742,12473.01,14345.01,2725.632,7501.834,886.7762,550.67,558.66,464.02,1031.91,636.44,1272.67,368.08,149.76,267.29,2827.22,5572.08
8/3/18,175.1222,2015.66,537.1041,1568.86,1294.9114,1166.1691,257.36,2638.17,3894.04,1238.13,3558.65,2675.43,1539.51,2806.49,4104.95,2000.04,1981.84,1073.33,2602.4,519.53,917.77,6620.077,6447.221,8005.09,6243.392,6471.656,7518.113,6016.561,491.228,1461.641,1589.057,7438.795,8289.13,12435.01,14379.61,2701.705,7538.96,889.7292,557.13,556.06,466.49,1038.48,636.98,1277.05,371.26,151.16,270.05,2840.35,5598.71
8/6/18,175.4881,2017.74,537.6192,1569.43,1294.8166,1166.7747,257.4,2640.7,3904.42,1233.72,3567.85,2688.77,1543.04,2813.21,4116.39,2009.5,1974.91,1071,2609.01,519.82,914.45,6597.606,6401.784,8031.951,6281.529,6436.518,7545.463,5996.865,490.162,1469.422,1593.152,7507.486,8343.383,12482.58,14440.89,2717.157,7567.73,895.7239,557.46,557.93,468.48,1039.95,637.76,1284.6,371.64,151.03,270.39,2850.4,5619.05
8/7/18,176.3614,2014.03,536.7699,1568.88,1295.651,1166.6788,257.3,2637.93,3889.83,1241.5,3573.14,2702.2,1546.43,2817.58,4134.27,2015.15,1991.48,1079.79,2612.87,522.34,920.21,6647.524,6464.79,8050.219,6333.351,6491.116,7567.884,6037.208,494.206,1474.639,1597.004,7534.229,8363.568,12498.27,14478.76,2721.791,7591.349,899.6982,554.3,561.93,470.75,1039.83,642.24,1288.83,372.59,151.66,269.8,2858.45,5634.98
8/8/18,175.6377,2014.21,536.7566,1569.05,1294.5759,1166.2324,257.31,2637.44,3881.99,1241.34,3571.66,2706.34,1547.14,2812.44,4129.27,2009.97,1991.05,1079.73,2611.73,522.18,920.05,6633.029,6470.875,8047.273,6350.177,6504.947,7565.331,6035.864,494.201,1474.934,1595.272,7511.732,8356.735,12515.7,14453.08,2728.772,7591.897,900.7858,550.02,557.65,471.96,1041.49,639.6,1292.47,371.45,151.85,268.35,2857.7,5633.67
